timestamp,datetime,locomotive_id,event_type,location,from_location,to_location,purpose,coupler_type,wagon_count,duration_min
837.0,2025-12-01T13:57:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
840.0,2025-12-01T14:00:00+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,9.0
849.0,2025-12-01T14:09:00+00:00,LOCO_01,MOVING,collection1,track_19,collection1,,,0,60.0
909.0,2025-12-01T15:09:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
909.0,2025-12-01T15:09:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,collection1,,,,SCREW,16,30.0
939.0,2025-12-01T15:39:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,16,30.0
939.0,2025-12-01T15:39:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,collection1,,,,SCREW,16,2.0
941.0,2025-12-01T15:41:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,16,2.0
941.0,2025-12-01T15:41:00+00:00,LOCO_01,SHUNTING_PREP,collection1,,,,,16,1.0
942.0,2025-12-01T15:42:00+00:00,LOCO_01,MOVING,retrofit,collection1,retrofit,,,0,60.0
1002.0,2025-12-01T16:42:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,retrofit,,,,SCREW,16,3.0
1005.0,2025-12-01T16:45:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,retrofit,,,,SCREW,16,3.0
1005.0,2025-12-01T16:45:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,retrofit,,,,SCREW,16,45.0
1050.0,2025-12-01T17:30:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,retrofit,,,,SCREW,16,45.0
1095.0,2025-12-01T18:15:00+00:00,LOCO_01,MOVING,track_19,retrofit,track_19,,,0,5.0
1100.0,2025-12-01T18:20:00+00:00,LOCO_01,PARKING,,,,,,0,0.0
1100.0,2025-12-01T18:20:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1100.0,2025-12-01T18:20:00+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1105.0,2025-12-01T18:25:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1105.5,2025-12-01T18:25:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1105.5,2025-12-01T18:25:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1106.0,2025-12-01T18:26:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1106.0,2025-12-01T18:26:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,2,1.0
1107.0,2025-12-01T18:27:00+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1227.0,2025-12-01T20:27:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1227.5,2025-12-01T20:27:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1227.5,2025-12-01T20:27:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1228.0,2025-12-01T20:28:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1228.5,2025-12-01T20:28:30+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
1288.5,2025-12-01T21:28:30+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1293.5,2025-12-01T21:33:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1294.0,2025-12-01T21:34:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1294.0,2025-12-01T21:34:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1294.5,2025-12-01T21:34:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1294.5,2025-12-01T21:34:30+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1295.5,2025-12-01T21:35:30+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1300.5,2025-12-01T21:40:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1305.5,2025-12-01T21:45:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1305.5,2025-12-01T21:45:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1310.5,2025-12-01T21:50:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1311.0,2025-12-01T21:51:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1311.0,2025-12-01T21:51:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1311.5,2025-12-01T21:51:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1311.5,2025-12-01T21:51:30+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,2,1.0
1312.5,2025-12-01T21:52:30+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1432.5,2025-12-01T23:52:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1433.0,2025-12-01T23:53:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1433.0,2025-12-01T23:53:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1433.5,2025-12-01T23:53:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1434.0,2025-12-01T23:54:00+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
1494.0,2025-12-02T00:54:00+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1499.0,2025-12-02T00:59:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1499.5,2025-12-02T00:59:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1499.5,2025-12-02T00:59:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1500.0,2025-12-02T01:00:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1500.0,2025-12-02T01:00:00+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1501.0,2025-12-02T01:01:00+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1506.0,2025-12-02T01:06:00+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1511.0,2025-12-02T01:11:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1511.0,2025-12-02T01:11:00+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1516.0,2025-12-02T01:16:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,4,1.5
1517.5,2025-12-02T01:17:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,4,1.5
1517.5,2025-12-02T01:17:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,4,0.5
1518.0,2025-12-02T01:18:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,4,0.5
1518.0,2025-12-02T01:18:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,4,1.0
1519.0,2025-12-02T01:19:00+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1639.0,2025-12-02T03:19:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,4,0.5
1639.5,2025-12-02T03:19:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,4,0.5
1639.5,2025-12-02T03:19:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,4,1.5
1641.0,2025-12-02T03:21:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,4,1.5
1642.5,2025-12-02T03:22:30+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
1702.5,2025-12-02T04:22:30+00:00,LOCO_01,MOVING,collection2,track_19,collection2,,,0,60.0
1762.5,2025-12-02T05:22:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1762.5,2025-12-02T05:22:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,collection2,,,,SCREW,1,2.0
1764.5,2025-12-02T05:24:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,collection2,,,,SCREW,1,2.0
1764.5,2025-12-02T05:24:30+00:00,LOCO_01,SHUNTING_PREP,collection2,,,,,1,1.0
1765.5,2025-12-02T05:25:30+00:00,LOCO_01,MOVING,retrofit,collection2,retrofit,,,0,60.0
1825.5,2025-12-02T06:25:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,retrofit,,,,SCREW,1,3.0
1828.5,2025-12-02T06:28:30+00:00,LOCO_01,MOVING,track_19,retrofit,track_19,,,0,0.0
1828.5,2025-12-02T06:28:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,retrofit,,,,SCREW,1,3.0
1833.5,2025-12-02T06:33:30+00:00,LOCO_01,PARKING,,,,,,0,0.0
1833.5,2025-12-02T06:33:30+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1838.5,2025-12-02T06:38:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1839.0,2025-12-02T06:39:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1839.0,2025-12-02T06:39:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1839.5,2025-12-02T06:39:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1839.5,2025-12-02T06:39:30+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1840.5,2025-12-02T06:40:30+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1845.5,2025-12-02T06:45:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1850.5,2025-12-02T06:50:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1850.5,2025-12-02T06:50:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1855.5,2025-12-02T06:55:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,4,1.5
1857.0,2025-12-02T06:57:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,4,1.5
1857.0,2025-12-02T06:57:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,4,0.5
1857.5,2025-12-02T06:57:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,4,0.5
1857.5,2025-12-02T06:57:30+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,4,1.0
1858.5,2025-12-02T06:58:30+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1978.5,2025-12-02T08:58:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,4,0.5
1979.0,2025-12-02T08:59:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,4,0.5
1979.0,2025-12-02T08:59:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,4,1.5
1980.5,2025-12-02T09:00:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,4,1.5
1982.0,2025-12-02T09:02:00+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
2042.0,2025-12-02T10:02:00+00:00,LOCO_01,MOVING,WS_02,track_19,WS_02,,,0,5.0
2047.0,2025-12-02T10:07:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2047.5,2025-12-02T10:07:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2047.5,2025-12-02T10:07:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2048.0,2025-12-02T10:08:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2048.0,2025-12-02T10:08:00+00:00,LOCO_01,SHUNTING_PREP,WS_02,,,,,2,1.0
2049.0,2025-12-02T10:09:00+00:00,LOCO_01,MOVING,retrofitted,WS_02,retrofitted,,,0,5.0
2054.0,2025-12-02T10:14:00+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
2059.0,2025-12-02T10:19:00+00:00,LOCO_01,MOVING,collection1,track_19,collection1,,,0,60.0
2119.0,2025-12-02T11:19:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
2119.0,2025-12-02T11:19:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,collection1,,,,SCREW,1,2.0
2121.0,2025-12-02T11:21:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,1,2.0
2121.0,2025-12-02T11:21:00+00:00,LOCO_01,SHUNTING_PREP,collection1,,,,,1,1.0
2122.0,2025-12-02T11:22:00+00:00,LOCO_01,MOVING,retrofit,collection1,retrofit,,,0,60.0
2182.0,2025-12-02T12:22:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,retrofit,,,,SCREW,1,3.0
2185.0,2025-12-02T12:25:00+00:00,LOCO_01,MOVING,track_19,retrofit,track_19,,,0,0.0
2185.0,2025-12-02T12:25:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,retrofit,,,,SCREW,1,3.0
2190.0,2025-12-02T12:30:00+00:00,LOCO_01,PARKING,,,,,,0,2.0
2192.0,2025-12-02T12:32:00+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
2197.0,2025-12-02T12:37:00+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
2199.0,2025-12-02T12:39:00+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
2199.0,2025-12-02T12:39:00+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
2200.0,2025-12-02T12:40:00+00:00,LOCO_01,MOVING,WS_01,retrofit,WS_01,,,0,5.0
2205.0,2025-12-02T12:45:00+00:00,LOCO_01,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
2208.0,2025-12-02T12:48:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
2211.0,2025-12-02T12:51:00+00:00,LOCO_01,MOVING,track_19,WS_01,track_19,,,0,5.0
2216.0,2025-12-02T12:56:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
2216.0,2025-12-02T12:56:00+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
2221.0,2025-12-02T13:01:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,6,2.5
2223.5,2025-12-02T13:03:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,6,2.5
2223.5,2025-12-02T13:03:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,6,0.5
2224.0,2025-12-02T13:04:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,6,0.5
2224.0,2025-12-02T13:04:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,6,1.0
2225.0,2025-12-02T13:05:00+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
2345.0,2025-12-02T15:05:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,6,0.5
2345.5,2025-12-02T15:05:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,6,0.5
2345.5,2025-12-02T15:05:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,6,2.5
2348.0,2025-12-02T15:08:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,6,2.5
2350.5,2025-12-02T15:10:30+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
2410.5,2025-12-02T16:10:30+00:00,LOCO_01,MOVING,WS_02,track_19,WS_02,,,0,5.0
2415.5,2025-12-02T16:15:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2416.0,2025-12-02T16:16:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2416.0,2025-12-02T16:16:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2416.5,2025-12-02T16:16:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2416.5,2025-12-02T16:16:30+00:00,LOCO_01,SHUNTING_PREP,WS_02,,,,,2,1.0
2417.5,2025-12-02T16:17:30+00:00,LOCO_01,MOVING,retrofitted,WS_02,retrofitted,,,0,5.0
2422.5,2025-12-02T16:22:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
2427.5,2025-12-02T16:27:30+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
2432.5,2025-12-02T16:32:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
2433.0,2025-12-02T16:33:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
2433.0,2025-12-02T16:33:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
2433.5,2025-12-02T16:33:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
2433.5,2025-12-02T16:33:30+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
2434.5,2025-12-02T16:34:30+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
2439.5,2025-12-02T16:39:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
2444.5,2025-12-02T16:44:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
2444.5,2025-12-02T16:44:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
2449.5,2025-12-02T16:49:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,4,1.5
2451.0,2025-12-02T16:51:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,4,1.5
2451.0,2025-12-02T16:51:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,4,0.5
2451.5,2025-12-02T16:51:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,4,0.5
2451.5,2025-12-02T16:51:30+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,4,1.0
2452.5,2025-12-02T16:52:30+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
2572.5,2025-12-02T18:52:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,4,0.5
2573.0,2025-12-02T18:53:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,4,0.5
2573.0,2025-12-02T18:53:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,4,1.5
2574.5,2025-12-02T18:54:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,4,1.5
2576.0,2025-12-02T18:56:00+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,62.0
2638.0,2025-12-02T19:58:00+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
2643.0,2025-12-02T20:03:00+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
2645.0,2025-12-02T20:05:00+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
2645.0,2025-12-02T20:05:00+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
2646.0,2025-12-02T20:06:00+00:00,LOCO_01,MOVING,WS_01,retrofit,WS_01,,,0,5.0
2651.0,2025-12-02T20:11:00+00:00,LOCO_01,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
