timestamp,datetime,event_type,resource_type,resource_id,details
3291.5,2025-12-03T06:51:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W11970,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3291.5,2025-12-03T06:51:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W3173,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3293.5,2025-12-03T06:53:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W11970,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3293.5,2025-12-03T06:53:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W3173,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3293.5,2025-12-03T06:53:30+00:00,WagonMOVINGEvent,wagon,W11970,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3293.5,2025-12-03T06:53:30+00:00,WagonMOVINGEvent,wagon,W3173,"{""location"": ""WS_02"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3293.5,2025-12-03T06:53:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_02"", ""to_location"": ""retrofitted"", ""purpose"": """"}"
3298.5,2025-12-03T06:58:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W11970,"{""location"": ""retrofitted"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3298.5,2025-12-03T06:58:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W3173,"{""location"": ""retrofitted"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3298.5,2025-12-03T06:58:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted"", ""to_location"": ""track_19"", ""purpose"": """"}"
3299.0,2025-12-03T06:59:00+00:00,WagonREJECTEDEvent,wagon,W9274,"{""location"": ""REJECTED"", ""status"": ""REJECTED_NO_RETROFIT_NEEDED"", ""train_id"": ""T46"", ""rejection_reason"": ""No Retrofit Needed"", ""rejection_description"": ""Wagon doesn't need retrofit""}"
3299.0,2025-12-03T06:59:00+00:00,WagonREJECTEDEvent,wagon,W9352,"{""location"": ""REJECTED"", ""status"": ""REJECTED_NO_RETROFIT_NEEDED"", ""train_id"": ""T46"", ""rejection_reason"": ""No Retrofit Needed"", ""rejection_description"": ""Wagon doesn't need retrofit""}"
3299.0,2025-12-03T06:59:00+00:00,WagonREJECTEDEvent,wagon,W5403,"{""location"": ""REJECTED"", ""status"": ""REJECTED_NO_RETROFIT_NEEDED"", ""train_id"": ""T46"", ""rejection_reason"": ""No Retrofit Needed"", ""rejection_description"": ""Wagon doesn't need retrofit""}"
3299.0,2025-12-03T06:59:00+00:00,WagonREJECTEDEvent,wagon,W10886,"{""location"": ""REJECTED"", ""status"": ""REJECTED"", ""train_id"": ""T46"", ""rejection_reason"": ""NO_COLLECTION_TRACK"", ""rejection_description"": ""No collection track available""}"
3303.5,2025-12-03T07:03:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""WS_01"", ""purpose"": """"}"
3308.5,2025-12-03T07:08:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W5038,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3308.5,2025-12-03T07:08:30+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W8631,"{""location"": ""WS_01"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3310.5,2025-12-03T07:10:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W5038,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3310.5,2025-12-03T07:10:30+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W8631,"{""location"": ""WS_01"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3310.5,2025-12-03T07:10:30+00:00,WagonMOVINGEvent,wagon,W5038,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3310.5,2025-12-03T07:10:30+00:00,WagonMOVINGEvent,wagon,W8631,"{""location"": ""WS_01"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3310.5,2025-12-03T07:10:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_01"", ""to_location"": ""retrofitted"", ""purpose"": """"}"
3315.5,2025-12-03T07:15:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W5038,"{""location"": ""retrofitted"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3315.5,2025-12-03T07:15:30+00:00,WagonON_RETROFITTED_TRACKEvent,wagon,W8631,"{""location"": ""retrofitted"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3315.5,2025-12-03T07:15:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted"", ""to_location"": ""track_19"", ""purpose"": """"}"
3322.5,2025-12-03T07:22:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofit"", ""purpose"": """"}"
3326.0,2025-12-03T07:26:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W9274,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3326.0,2025-12-03T07:26:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W8613,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3326.0,2025-12-03T07:26:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W10130,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3326.0,2025-12-03T07:26:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W9721,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3326.0,2025-12-03T07:26:00+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_4_140281485307488,"{""destination"": ""retrofit"", ""wagon_count"": 4, ""locomotive_id"": """"}"
3330.5,2025-12-03T07:30:30+00:00,WagonMOVINGEvent,wagon,W9392,"{""location"": ""retrofit"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3330.5,2025-12-03T07:30:30+00:00,WagonMOVINGEvent,wagon,W11261,"{""location"": ""retrofit"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3330.5,2025-12-03T07:30:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit"", ""to_location"": ""WS_02"", ""purpose"": """"}"
3335.5,2025-12-03T07:35:30+00:00,WagonAT_WORKSHOPEvent,wagon,W9392,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3335.5,2025-12-03T07:35:30+00:00,WagonAT_WORKSHOPEvent,wagon,W11261,"{""location"": ""WS_02"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3341.5,2025-12-03T07:41:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W9392,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3341.5,2025-12-03T07:41:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W11261,"{""location"": ""WS_02"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3341.5,2025-12-03T07:41:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_02"", ""to_location"": ""track_19"", ""purpose"": """"}"
3347.0,2025-12-03T07:47:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""retrofit"", ""to_location"": ""track_19"", ""purpose"": """"}"
3348.5,2025-12-03T07:48:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofit"", ""purpose"": """"}"
3352.0,2025-12-03T07:52:00+00:00,LocomotivePARKINGEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
3352.0,2025-12-03T07:52:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""collection2"", ""purpose"": """"}"
3356.5,2025-12-03T07:56:30+00:00,WagonMOVINGEvent,wagon,W11259,"{""location"": ""retrofit"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3356.5,2025-12-03T07:56:30+00:00,WagonMOVINGEvent,wagon,W5167,"{""location"": ""retrofit"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3356.5,2025-12-03T07:56:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofit"", ""to_location"": ""WS_01"", ""purpose"": """"}"
3361.5,2025-12-03T08:01:30+00:00,WagonAT_WORKSHOPEvent,wagon,W11259,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3361.5,2025-12-03T08:01:30+00:00,WagonAT_WORKSHOPEvent,wagon,W5167,"{""location"": ""WS_01"", ""status"": ""ARRIVED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3367.5,2025-12-03T08:07:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W11259,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3367.5,2025-12-03T08:07:30+00:00,WagonRETROFIT_STARTEDEvent,wagon,W5167,"{""location"": ""WS_01"", ""status"": ""PROCESSING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3367.5,2025-12-03T08:07:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""WS_01"", ""to_location"": ""track_19"", ""purpose"": """"}"
3372.5,2025-12-03T08:12:30+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_01,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3372.5,2025-12-03T08:12:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""track_19"", ""to_location"": ""retrofitted"", ""purpose"": """"}"
3377.5,2025-12-03T08:17:30+00:00,BatchTransportStarted,batch,BATCH_parking13_4_140281485306784,"{""destination"": ""parking13"", ""wagon_count"": 4, ""locomotive_id"": ""LOCO_01""}"
3380.5,2025-12-03T08:20:30+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""retrofitted"", ""to_location"": ""parking13"", ""purpose"": """"}"
3383.0,2025-12-03T08:23:00+00:00,WagonREJECTEDEvent,wagon,W5705,"{""location"": ""REJECTED"", ""status"": ""REJECTED"", ""train_id"": ""T47"", ""rejection_reason"": ""NO_COLLECTION_TRACK"", ""rejection_description"": ""No collection track available""}"
3383.0,2025-12-03T08:23:00+00:00,WagonARRIVEDEvent,wagon,W5446,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T47"", ""rejection_reason"": """", ""rejection_description"": """"}"
3383.0,2025-12-03T08:23:00+00:00,WagonARRIVEDEvent,wagon,W10881,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T47"", ""rejection_reason"": """", ""rejection_description"": """"}"
3383.0,2025-12-03T08:23:00+00:00,WagonARRIVEDEvent,wagon,W10924,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T47"", ""rejection_reason"": """", ""rejection_description"": """"}"
3383.0,2025-12-03T08:23:00+00:00,WagonARRIVEDEvent,wagon,W0678,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T47"", ""rejection_reason"": """", ""rejection_description"": """"}"
3383.0,2025-12-03T08:23:00+00:00,WagonARRIVEDEvent,wagon,W4655,"{""location"": ""collection1"", ""status"": ""ARRIVED"", ""train_id"": ""T47"", ""rejection_reason"": """", ""rejection_description"": """"}"
3401.5,2025-12-03T08:41:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W9392,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3401.5,2025-12-03T08:41:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W11261,"{""location"": ""WS_02"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3412.0,2025-12-03T08:52:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W5391,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3412.0,2025-12-03T08:52:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W6682,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3412.0,2025-12-03T08:52:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W11256,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3412.0,2025-12-03T08:52:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W10892,"{""location"": ""collection2"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3412.0,2025-12-03T08:52:00+00:00,LocomotiveALLOCATEDEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": ""batch_transport""}"
3412.0,2025-12-03T08:52:00+00:00,BatchFormed,batch,BATCH_retrofit_4_140280341645280,"{""destination"": ""retrofit"", ""wagon_count"": 4, ""locomotive_id"": """", ""wagon_ids"": ""W5391,W6682,W11256,W10892""}"
3421.0,2025-12-03T09:01:00+00:00,WagonMOVINGEvent,wagon,W5391,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3421.0,2025-12-03T09:01:00+00:00,WagonMOVINGEvent,wagon,W6682,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3421.0,2025-12-03T09:01:00+00:00,WagonMOVINGEvent,wagon,W11256,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3421.0,2025-12-03T09:01:00+00:00,WagonMOVINGEvent,wagon,W10892,"{""location"": ""collection2"", ""status"": ""MOVING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3421.0,2025-12-03T09:01:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""collection2"", ""to_location"": ""retrofit"", ""purpose"": """"}"
3421.0,2025-12-03T09:01:00+00:00,BatchTransportStarted,batch,BATCH_retrofit_4_140280341645280,"{""destination"": ""retrofit"", ""wagon_count"": 4, ""locomotive_id"": ""LOCO_02""}"
3427.5,2025-12-03T09:07:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W11259,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3427.5,2025-12-03T09:07:30+00:00,WagonRETROFIT_COMPLETEDEvent,wagon,W5167,"{""location"": ""WS_01"", ""status"": ""COMPLETED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3459.0,2025-12-03T09:39:00+00:00,WagonPARKEDEvent,wagon,W12210,"{""location"": ""parking13"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3459.0,2025-12-03T09:39:00+00:00,WagonPARKEDEvent,wagon,W8636,"{""location"": ""parking13"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3459.0,2025-12-03T09:39:00+00:00,WagonPARKEDEvent,wagon,W10949,"{""location"": ""parking13"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3459.0,2025-12-03T09:39:00+00:00,WagonPARKEDEvent,wagon,W0623,"{""location"": ""parking13"", ""status"": ""PARKED"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3459.0,2025-12-03T09:39:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_01,"{""from_location"": ""parking13"", ""to_location"": ""track_19"", ""purpose"": """"}"
3459.0,2025-12-03T09:39:00+00:00,BatchArrivedAtDestination,batch,BATCH_parking13_4_140281485306784,"{""destination"": ""parking13"", ""wagon_count"": 4, ""locomotive_id"": """"}"
3481.0,2025-12-03T10:01:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W5391,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3481.0,2025-12-03T10:01:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W6682,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3481.0,2025-12-03T10:01:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W11256,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3481.0,2025-12-03T10:01:00+00:00,WagonON_RETROFIT_TRACKEvent,wagon,W10892,"{""location"": ""retrofit"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3481.0,2025-12-03T10:01:00+00:00,BatchArrivedAtDestination,batch,BATCH_retrofit_4_140280341645280,"{""destination"": ""retrofit"", ""wagon_count"": 4, ""locomotive_id"": """"}"
3502.0,2025-12-03T10:22:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""retrofit"", ""to_location"": ""track_19"", ""purpose"": """"}"
3507.0,2025-12-03T10:27:00+00:00,LocomotivePARKINGEvent,locomotive,LOCO_02,"{""from_location"": """", ""to_location"": """", ""purpose"": """"}"
3507.0,2025-12-03T10:27:00+00:00,LocomotiveMOVINGEvent,locomotive,LOCO_02,"{""from_location"": ""track_19"", ""to_location"": ""WS_02"", ""purpose"": """"}"
3512.0,2025-12-03T10:32:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W9392,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3512.0,2025-12-03T10:32:00+00:00,WagonRAKE_COUPLING_STARTEDEvent,wagon,W11261,"{""location"": ""WS_02"", ""status"": ""COUPLING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
3514.0,2025-12-03T10:34:00+00:00,WagonRAKE_COUPLING_COMPLETEDEvent,wagon,W9392,"{""location"": ""WS_02"", ""status"": ""WAITING"", ""train_id"": """", ""rejection_reason"": """", ""rejection_description"": """"}"
