timestamp,datetime,resource_id,resource_type,location,previous_location,route_path
1087.0,2025-12-01T18:07:00+00:00,W9445,wagon,WS_02,,WS_02|retrofitted
1088.75,2025-12-01T18:08:45+00:00,W12037,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W0440,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W11988,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W12260,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W0130,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W9352,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2980,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2406,wagon,collection1,,
1088.75,2025-12-01T18:08:45+00:00,W2399,wagon,collection1,,
1091.0,2025-12-01T18:11:00+00:00,W10704,wagon,WS_01,,
1091.0,2025-12-01T18:11:00+00:00,W3675,wagon,WS_01,,
1091.0,2025-12-01T18:11:00+00:00,LOCO_02,locomotive,track_19,WS_01,
1092.0,2025-12-01T18:12:00+00:00,W9460,wagon,retrofitted,,
1092.0,2025-12-01T18:12:00+00:00,W9445,wagon,retrofitted,,
1092.0,2025-12-01T18:12:00+00:00,LOCO_01,locomotive,track_19,retrofitted,
1096.0,2025-12-01T18:16:00+00:00,LOCO_02,locomotive,retrofitted,track_19,
1097.0,2025-12-01T18:17:00+00:00,LOCO_01,locomotive,collection1,track_19,
1103.0,2025-12-01T18:23:00+00:00,LOCO_02,locomotive,parking16,retrofitted,
1166.0,2025-12-01T19:26:00+00:00,LOCO_01,locomotive,retrofit,collection1,
1166.0,2025-12-01T19:26:00+00:00,W2238,wagon,collection1,,collection1|Mainline|retrofit
1166.0,2025-12-01T19:26:00+00:00,W0047,wagon,collection1,,collection1|Mainline|retrofit
1166.0,2025-12-01T19:26:00+00:00,W0049,wagon,collection1,,collection1|Mainline|retrofit
1166.0,2025-12-01T19:26:00+00:00,W2535,wagon,collection1,,collection1|Mainline|retrofit
1224.5,2025-12-01T20:24:30+00:00,W3926,wagon,parking16,,
1224.5,2025-12-01T20:24:30+00:00,W5834,wagon,parking16,,
1224.5,2025-12-01T20:24:30+00:00,LOCO_02,locomotive,track_19,parking16,
1226.0,2025-12-01T20:26:00+00:00,W2238,wagon,retrofit,,
1226.0,2025-12-01T20:26:00+00:00,W0047,wagon,retrofit,,
1226.0,2025-12-01T20:26:00+00:00,W0049,wagon,retrofit,,
1226.0,2025-12-01T20:26:00+00:00,W2535,wagon,retrofit,,
1247.0,2025-12-01T20:47:00+00:00,LOCO_01,locomotive,track_19,retrofit,
1254.0,2025-12-01T20:54:00+00:00,LOCO_01,locomotive,retrofit,track_19,
1262.0,2025-12-01T21:02:00+00:00,LOCO_01,locomotive,WS_02,retrofit,
1262.0,2025-12-01T21:02:00+00:00,W7132,wagon,retrofit,,retrofit|WS_02
1262.0,2025-12-01T21:02:00+00:00,W8934,wagon,retrofit,,retrofit|WS_02
1267.0,2025-12-01T21:07:00+00:00,W7132,wagon,WS_02,,
1267.0,2025-12-01T21:07:00+00:00,W8934,wagon,WS_02,,
1273.0,2025-12-01T21:13:00+00:00,W7132,wagon,WS_02,,
1273.0,2025-12-01T21:13:00+00:00,W8934,wagon,WS_02,,
1273.0,2025-12-01T21:13:00+00:00,LOCO_01,locomotive,track_19,WS_02,
1278.0,2025-12-01T21:18:00+00:00,LOCO_01,locomotive,WS_01,track_19,
1284.5,2025-12-01T21:24:30+00:00,LOCO_02,locomotive,collection1,track_19,
1285.0,2025-12-01T21:25:00+00:00,LOCO_01,locomotive,retrofitted,WS_01,
1285.0,2025-12-01T21:25:00+00:00,W10704,wagon,WS_01,,WS_01|retrofitted
1285.0,2025-12-01T21:25:00+00:00,W3675,wagon,WS_01,,WS_01|retrofitted
1290.0,2025-12-01T21:30:00+00:00,W10704,wagon,retrofitted,,
1290.0,2025-12-01T21:30:00+00:00,W3675,wagon,retrofitted,,
1290.0,2025-12-01T21:30:00+00:00,LOCO_01,locomotive,track_19,retrofitted,
1295.0,2025-12-01T21:35:00+00:00,LOCO_01,locomotive,retrofitted,track_19,
1302.0,2025-12-01T21:42:00+00:00,LOCO_01,locomotive,parking16,retrofitted,
1349.5,2025-12-01T22:29:30+00:00,LOCO_02,locomotive,retrofit,collection1,
1349.5,2025-12-01T22:29:30+00:00,W7970,wagon,collection1,,collection1|Mainline|retrofit
1349.5,2025-12-01T22:29:30+00:00,W4849,wagon,collection1,,collection1|Mainline|retrofit
1409.5,2025-12-01T23:29:30+00:00,W7970,wagon,retrofit,,
1409.5,2025-12-01T23:29:30+00:00,W4849,wagon,retrofit,,
1418.5,2025-12-01T23:38:30+00:00,LOCO_02,locomotive,track_19,retrofit,
1423.5,2025-12-01T23:43:30+00:00,W9460,wagon,parking16,,
1423.5,2025-12-01T23:43:30+00:00,W9445,wagon,parking16,,
1423.5,2025-12-01T23:43:30+00:00,LOCO_01,locomotive,track_19,parking16,
1425.5,2025-12-01T23:45:30+00:00,LOCO_02,locomotive,retrofit,track_19,
1433.5,2025-12-01T23:53:30+00:00,LOCO_02,locomotive,WS_01,retrofit,
1433.5,2025-12-01T23:53:30+00:00,W6253,wagon,retrofit,,retrofit|WS_01
1433.5,2025-12-01T23:53:30+00:00,W7747,wagon,retrofit,,retrofit|WS_01
1438.5,2025-12-01T23:58:30+00:00,W6253,wagon,WS_01,,
1438.5,2025-12-01T23:58:30+00:00,W7747,wagon,WS_01,,
1444.5,2025-12-02T00:04:30+00:00,W6253,wagon,WS_01,,
1444.5,2025-12-02T00:04:30+00:00,W7747,wagon,WS_01,,
1444.5,2025-12-02T00:04:30+00:00,LOCO_02,locomotive,track_19,WS_01,
1449.5,2025-12-02T00:09:30+00:00,LOCO_02,locomotive,WS_02,track_19,
1456.5,2025-12-02T00:16:30+00:00,LOCO_02,locomotive,retrofitted,WS_02,
1456.5,2025-12-02T00:16:30+00:00,W7132,wagon,WS_02,,WS_02|retrofitted
1456.5,2025-12-02T00:16:30+00:00,W8934,wagon,WS_02,,WS_02|retrofitted
1461.5,2025-12-02T00:21:30+00:00,W7132,wagon,retrofitted,,
1461.5,2025-12-02T00:21:30+00:00,W8934,wagon,retrofitted,,
1461.5,2025-12-02T00:21:30+00:00,LOCO_02,locomotive,track_19,retrofitted,
1466.5,2025-12-02T00:26:30+00:00,LOCO_02,locomotive,collection1,track_19,
1479.0,2025-12-02T00:39:00+00:00,W9868,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W12060,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W12210,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W8636,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W10949,wagon,collection1,,
1479.0,2025-12-02T00:39:00+00:00,W8631,wagon,collection1,,
1485.5,2025-12-02T00:45:30+00:00,LOCO_01,locomotive,retrofit,track_19,
1493.5,2025-12-02T00:53:30+00:00,LOCO_01,locomotive,WS_02,retrofit,
1493.5,2025-12-02T00:53:30+00:00,W10546,wagon,retrofit,,retrofit|WS_02
1493.5,2025-12-02T00:53:30+00:00,W7222,wagon,retrofit,,retrofit|WS_02
1498.5,2025-12-02T00:58:30+00:00,W10546,wagon,WS_02,,
1498.5,2025-12-02T00:58:30+00:00,W7222,wagon,WS_02,,
1504.5,2025-12-02T01:04:30+00:00,W10546,wagon,WS_02,,
1504.5,2025-12-02T01:04:30+00:00,W7222,wagon,WS_02,,
1504.5,2025-12-02T01:04:30+00:00,LOCO_01,locomotive,track_19,WS_02,
1509.0,2025-12-02T01:09:00+00:00,W9392,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W9274,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W8613,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W10130,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W9721,wagon,collection2,,
1509.0,2025-12-02T01:09:00+00:00,W9756,wagon,collection2,,
1509.5,2025-12-02T01:09:30+00:00,LOCO_01,locomotive,WS_01,track_19,
1516.5,2025-12-02T01:16:30+00:00,LOCO_01,locomotive,retrofitted,WS_01,
1516.5,2025-12-02T01:16:30+00:00,W6253,wagon,WS_01,,WS_01|retrofitted
1516.5,2025-12-02T01:16:30+00:00,W7747,wagon,WS_01,,WS_01|retrofitted
1521.5,2025-12-02T01:21:30+00:00,W6253,wagon,retrofitted,,
1521.5,2025-12-02T01:21:30+00:00,W7747,wagon,retrofitted,,
1521.5,2025-12-02T01:21:30+00:00,LOCO_01,locomotive,track_19,retrofitted,
1526.5,2025-12-02T01:26:30+00:00,LOCO_01,locomotive,retrofitted,track_19,
1529.5,2025-12-02T01:29:30+00:00,LOCO_02,locomotive,retrofit,collection1,
1529.5,2025-12-02T01:29:30+00:00,W2967,wagon,collection1,,collection1|Mainline|retrofit
1534.5,2025-12-02T01:34:30+00:00,LOCO_01,locomotive,parking16,retrofitted,
1589.5,2025-12-02T02:29:30+00:00,W2967,wagon,retrofit,,
1592.5,2025-12-02T02:32:30+00:00,LOCO_02,locomotive,track_19,retrofit,
1599.5,2025-12-02T02:39:30+00:00,LOCO_02,locomotive,retrofit,track_19,
1602.5,2025-12-02T02:42:30+00:00,W11467,wagon,collection1,,
1602.5,2025-12-02T02:42:30+00:00,W10354,wagon,collection1,,
1602.5,2025-12-02T02:42:30+00:00,W3950,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W7997,wagon,collection2,,
1602.5,2025-12-02T02:42:30+00:00,W8626,wagon,collection2,,
1607.5,2025-12-02T02:47:30+00:00,LOCO_02,locomotive,WS_01,retrofit,
1607.5,2025-12-02T02:47:30+00:00,W0689,wagon,retrofit,,retrofit|WS_01
1607.5,2025-12-02T02:47:30+00:00,W11268,wagon,retrofit,,retrofit|WS_01
1612.5,2025-12-02T02:52:30+00:00,W0689,wagon,WS_01,,
1612.5,2025-12-02T02:52:30+00:00,W11268,wagon,WS_01,,
1618.5,2025-12-02T02:58:30+00:00,W0689,wagon,WS_01,,
1618.5,2025-12-02T02:58:30+00:00,W11268,wagon,WS_01,,
1618.5,2025-12-02T02:58:30+00:00,LOCO_02,locomotive,track_19,WS_01,
1623.5,2025-12-02T03:03:30+00:00,LOCO_02,locomotive,WS_02,track_19,
1630.5,2025-12-02T03:10:30+00:00,LOCO_02,locomotive,retrofitted,WS_02,
1630.5,2025-12-02T03:10:30+00:00,W10546,wagon,WS_02,,WS_02|retrofitted
1630.5,2025-12-02T03:10:30+00:00,W7222,wagon,WS_02,,WS_02|retrofitted
1635.5,2025-12-02T03:15:30+00:00,W10546,wagon,retrofitted,,
1635.5,2025-12-02T03:15:30+00:00,W7222,wagon,retrofitted,,
1635.5,2025-12-02T03:15:30+00:00,LOCO_02,locomotive,track_19,retrofitted,
1640.5,2025-12-02T03:20:30+00:00,LOCO_02,locomotive,collection2,track_19,
1658.0,2025-12-02T03:38:00+00:00,W10704,wagon,parking16,,
1658.0,2025-12-02T03:38:00+00:00,W3675,wagon,parking16,,
1658.0,2025-12-02T03:38:00+00:00,W7132,wagon,parking16,,
1658.0,2025-12-02T03:38:00+00:00,W8934,wagon,parking16,,
1658.0,2025-12-02T03:38:00+00:00,LOCO_01,locomotive,track_19,parking16,
1687.25,2025-12-02T04:07:15+00:00,W9174,wagon,collection2,,
1687.25,2025-12-02T04:07:15+00:00,W9169,wagon,collection2,,
1687.25,2025-12-02T04:07:15+00:00,W9173,wagon,collection2,,
1705.5,2025-12-02T04:25:30+00:00,LOCO_02,locomotive,retrofit,collection2,
1705.5,2025-12-02T04:25:30+00:00,W9392,wagon,collection2,,collection2|Mainline|retrofit
1705.5,2025-12-02T04:25:30+00:00,W9274,wagon,collection2,,collection2|Mainline|retrofit
1720.0,2025-12-02T04:40:00+00:00,LOCO_01,locomotive,retrofit,track_19,
1728.0,2025-12-02T04:48:00+00:00,LOCO_01,locomotive,WS_02,retrofit,
1728.0,2025-12-02T04:48:00+00:00,W11509,wagon,retrofit,,retrofit|WS_02
1728.0,2025-12-02T04:48:00+00:00,W6557,wagon,retrofit,,retrofit|WS_02
1733.0,2025-12-02T04:53:00+00:00,W11509,wagon,WS_02,,
1733.0,2025-12-02T04:53:00+00:00,W6557,wagon,WS_02,,
1739.0,2025-12-02T04:59:00+00:00,W11509,wagon,WS_02,,
1739.0,2025-12-02T04:59:00+00:00,W6557,wagon,WS_02,,
1739.0,2025-12-02T04:59:00+00:00,LOCO_01,locomotive,track_19,WS_02,
1744.0,2025-12-02T05:04:00+00:00,LOCO_01,locomotive,WS_01,track_19,
1751.0,2025-12-02T05:11:00+00:00,LOCO_01,locomotive,retrofitted,WS_01,
1751.0,2025-12-02T05:11:00+00:00,W0689,wagon,WS_01,,WS_01|retrofitted
1751.0,2025-12-02T05:11:00+00:00,W11268,wagon,WS_01,,WS_01|retrofitted
1756.0,2025-12-02T05:16:00+00:00,W0689,wagon,retrofitted,,
1756.0,2025-12-02T05:16:00+00:00,W11268,wagon,retrofitted,,
1756.0,2025-12-02T05:16:00+00:00,LOCO_01,locomotive,track_19,retrofitted,
1761.0,2025-12-02T05:21:00+00:00,LOCO_01,locomotive,retrofitted,track_19,
1765.5,2025-12-02T05:25:30+00:00,W9392,wagon,retrofit,,
1765.5,2025-12-02T05:25:30+00:00,W9274,wagon,retrofit,,
1767.0,2025-12-02T05:27:00+00:00,W6140,wagon,collection2,,
1769.0,2025-12-02T05:29:00+00:00,LOCO_01,locomotive,parking16,retrofitted,
1774.5,2025-12-02T05:34:30+00:00,LOCO_02,locomotive,track_19,retrofit,
1781.5,2025-12-02T05:41:30+00:00,LOCO_02,locomotive,retrofit,track_19,
1789.5,2025-12-02T05:49:30+00:00,LOCO_02,locomotive,WS_01,retrofit,
1789.5,2025-12-02T05:49:30+00:00,W10356,wagon,retrofit,,retrofit|WS_01
1789.5,2025-12-02T05:49:30+00:00,W6006,wagon,retrofit,,retrofit|WS_01
1794.5,2025-12-02T05:54:30+00:00,W10356,wagon,WS_01,,
