timestamp,datetime,locomotive_id,event_type,location,from_location,to_location,purpose,coupler_type,wagon_count,duration_min
837.0,2025-12-01T13:57:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
840.0,2025-12-01T14:00:00+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,34.5
874.5,2025-12-01T14:34:30+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
879.5,2025-12-01T14:39:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
880.0,2025-12-01T14:40:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
880.0,2025-12-01T14:40:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
880.5,2025-12-01T14:40:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
880.5,2025-12-01T14:40:30+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
881.5,2025-12-01T14:41:30+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
886.5,2025-12-01T14:46:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
891.5,2025-12-01T14:51:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
891.5,2025-12-01T14:51:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
896.5,2025-12-01T14:56:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
897.0,2025-12-01T14:57:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
897.0,2025-12-01T14:57:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
897.5,2025-12-01T14:57:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
897.5,2025-12-01T14:57:30+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,2,1.0
898.5,2025-12-01T14:58:30+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1018.5,2025-12-01T16:58:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1019.0,2025-12-01T16:59:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1019.0,2025-12-01T16:59:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1019.5,2025-12-01T16:59:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1020.0,2025-12-01T17:00:00+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,60.0
1080.0,2025-12-01T18:00:00+00:00,LOCO_01,MOVING,WS_02,track_19,WS_02,,,0,5.0
1085.0,2025-12-01T18:05:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
1085.5,2025-12-01T18:05:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
1085.5,2025-12-01T18:05:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
1086.0,2025-12-01T18:06:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
1086.0,2025-12-01T18:06:00+00:00,LOCO_01,SHUNTING_PREP,WS_02,,,,,2,1.0
1087.0,2025-12-01T18:07:00+00:00,LOCO_01,MOVING,retrofitted,WS_02,retrofitted,,,0,5.0
1092.0,2025-12-01T18:12:00+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1097.0,2025-12-01T18:17:00+00:00,LOCO_01,MOVING,collection1,track_19,collection1,,,0,60.0
1157.0,2025-12-01T19:17:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1157.0,2025-12-01T19:17:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,collection1,,,,SCREW,4,6.0
1163.0,2025-12-01T19:23:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,collection1,,,,SCREW,4,6.0
1163.0,2025-12-01T19:23:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,collection1,,,,SCREW,4,2.0
1165.0,2025-12-01T19:25:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,collection1,,,,SCREW,4,2.0
1165.0,2025-12-01T19:25:00+00:00,LOCO_01,SHUNTING_PREP,collection1,,,,,4,1.0
1166.0,2025-12-01T19:26:00+00:00,LOCO_01,MOVING,retrofit,collection1,retrofit,,,0,60.0
1226.0,2025-12-01T20:26:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,retrofit,,,,SCREW,4,3.0
1229.0,2025-12-01T20:29:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,retrofit,,,,SCREW,4,3.0
1229.0,2025-12-01T20:29:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,retrofit,,,,SCREW,4,9.0
1238.0,2025-12-01T20:38:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,retrofit,,,,SCREW,4,9.0
1247.0,2025-12-01T20:47:00+00:00,LOCO_01,MOVING,track_19,retrofit,track_19,,,0,5.0
1252.0,2025-12-01T20:52:00+00:00,LOCO_01,PARKING,,,,,,0,2.0
1254.0,2025-12-01T20:54:00+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
1259.0,2025-12-01T20:59:00+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
1261.0,2025-12-01T21:01:00+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
1261.0,2025-12-01T21:01:00+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
1262.0,2025-12-01T21:02:00+00:00,LOCO_01,MOVING,WS_02,retrofit,WS_02,,,0,5.0
1267.0,2025-12-01T21:07:00+00:00,LOCO_01,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1270.0,2025-12-01T21:10:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1273.0,2025-12-01T21:13:00+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,5.0
1278.0,2025-12-01T21:18:00+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1283.0,2025-12-01T21:23:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1283.5,2025-12-01T21:23:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1283.5,2025-12-01T21:23:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1284.0,2025-12-01T21:24:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1284.0,2025-12-01T21:24:00+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1285.0,2025-12-01T21:25:00+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1290.0,2025-12-01T21:30:00+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1295.0,2025-12-01T21:35:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1295.0,2025-12-01T21:35:00+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1300.0,2025-12-01T21:40:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1300.5,2025-12-01T21:40:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1300.5,2025-12-01T21:40:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
1301.0,2025-12-01T21:41:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
1301.0,2025-12-01T21:41:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,2,1.0
1302.0,2025-12-01T21:42:00+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1422.0,2025-12-01T23:42:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1422.5,2025-12-01T23:42:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1422.5,2025-12-01T23:42:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,2,0.5
1423.0,2025-12-01T23:43:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,2,0.5
1423.5,2025-12-01T23:43:30+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,62.0
1485.5,2025-12-02T00:45:30+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
1490.5,2025-12-02T00:50:30+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
1492.5,2025-12-02T00:52:30+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
1492.5,2025-12-02T00:52:30+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
1493.5,2025-12-02T00:53:30+00:00,LOCO_01,MOVING,WS_02,retrofit,WS_02,,,0,5.0
1498.5,2025-12-02T00:58:30+00:00,LOCO_01,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1501.5,2025-12-02T01:01:30+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1504.5,2025-12-02T01:04:30+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,5.0
1509.5,2025-12-02T01:09:30+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1514.5,2025-12-02T01:14:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1515.0,2025-12-02T01:15:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1515.0,2025-12-02T01:15:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1515.5,2025-12-02T01:15:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1515.5,2025-12-02T01:15:30+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1516.5,2025-12-02T01:16:30+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1521.5,2025-12-02T01:21:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1526.5,2025-12-02T01:26:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1526.5,2025-12-02T01:26:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1531.5,2025-12-02T01:31:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,4,1.5
1533.0,2025-12-02T01:33:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,4,1.5
1533.0,2025-12-02T01:33:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,4,0.5
1533.5,2025-12-02T01:33:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,4,0.5
1533.5,2025-12-02T01:33:30+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,4,1.0
1534.5,2025-12-02T01:34:30+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1654.5,2025-12-02T03:34:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,4,0.5
1655.0,2025-12-02T03:35:00+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,4,0.5
1655.0,2025-12-02T03:35:00+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,4,1.5
1656.5,2025-12-02T03:36:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,4,1.5
1658.0,2025-12-02T03:38:00+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,62.0
1720.0,2025-12-02T04:40:00+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
1725.0,2025-12-02T04:45:00+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
1727.0,2025-12-02T04:47:00+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
1727.0,2025-12-02T04:47:00+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
1728.0,2025-12-02T04:48:00+00:00,LOCO_01,MOVING,WS_02,retrofit,WS_02,,,0,5.0
1733.0,2025-12-02T04:53:00+00:00,LOCO_01,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1736.0,2025-12-02T04:56:00+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1739.0,2025-12-02T04:59:00+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,5.0
1744.0,2025-12-02T05:04:00+00:00,LOCO_01,MOVING,WS_01,track_19,WS_01,,,0,5.0
1749.0,2025-12-02T05:09:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1749.5,2025-12-02T05:09:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1749.5,2025-12-02T05:09:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_01,,,,DAC,2,0.5
1750.0,2025-12-02T05:10:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_01,,,,DAC,2,0.5
1750.0,2025-12-02T05:10:00+00:00,LOCO_01,SHUNTING_PREP,WS_01,,,,,2,1.0
1751.0,2025-12-02T05:11:00+00:00,LOCO_01,MOVING,retrofitted,WS_01,retrofitted,,,0,5.0
1756.0,2025-12-02T05:16:00+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
1761.0,2025-12-02T05:21:00+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
1761.0,2025-12-02T05:21:00+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
1766.0,2025-12-02T05:26:00+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,4,1.5
1767.5,2025-12-02T05:27:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,4,1.5
1767.5,2025-12-02T05:27:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,4,0.5
1768.0,2025-12-02T05:28:00+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,4,0.5
1768.0,2025-12-02T05:28:00+00:00,LOCO_01,SHUNTING_PREP,retrofitted,,,,,4,1.0
1769.0,2025-12-02T05:29:00+00:00,LOCO_01,MOVING,parking16,retrofitted,parking16,,,0,120.0
1889.0,2025-12-02T07:29:00+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,parking16,,,,DAC,4,0.5
1889.5,2025-12-02T07:29:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,parking16,,,,DAC,4,0.5
1889.5,2025-12-02T07:29:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,parking16,,,,DAC,4,1.5
1891.0,2025-12-02T07:31:00+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,parking16,,,,DAC,4,1.5
1892.5,2025-12-02T07:32:30+00:00,LOCO_01,MOVING,track_19,parking16,track_19,,,0,62.0
1954.5,2025-12-02T08:34:30+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
1959.5,2025-12-02T08:39:30+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
1961.5,2025-12-02T08:41:30+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
1961.5,2025-12-02T08:41:30+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
1962.5,2025-12-02T08:42:30+00:00,LOCO_01,MOVING,WS_02,retrofit,WS_02,,,0,5.0
1967.5,2025-12-02T08:47:30+00:00,LOCO_01,DECOUPLING_STARTED,WS_02,,,,SCREW,0,3.0
1970.5,2025-12-02T08:50:30+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_02,,,,SCREW,0,3.0
1973.5,2025-12-02T08:53:30+00:00,LOCO_01,MOVING,track_19,WS_02,track_19,,,0,7.0
1980.5,2025-12-02T09:00:30+00:00,LOCO_01,MOVING,retrofit,track_19,retrofit,,,0,5.0
1985.5,2025-12-02T09:05:30+00:00,LOCO_01,COUPLING_STARTED,retrofit,,,,SCREW,0,2.0
1987.5,2025-12-02T09:07:30+00:00,LOCO_01,COUPLING_COMPLETED,retrofit,,,,SCREW,0,2.0
1987.5,2025-12-02T09:07:30+00:00,LOCO_01,SHUNTING_PREP,retrofit,,,,,0,1.0
1988.5,2025-12-02T09:08:30+00:00,LOCO_01,MOVING,WS_01,retrofit,WS_01,,,0,5.0
1993.5,2025-12-02T09:13:30+00:00,LOCO_01,DECOUPLING_STARTED,WS_01,,,,SCREW,0,3.0
1996.5,2025-12-02T09:16:30+00:00,LOCO_01,DECOUPLING_COMPLETED,WS_01,,,,SCREW,0,3.0
1999.5,2025-12-02T09:19:30+00:00,LOCO_01,MOVING,track_19,WS_01,track_19,,,0,5.0
2004.5,2025-12-02T09:24:30+00:00,LOCO_01,MOVING,collection2,track_19,collection2,,,0,60.0
2064.5,2025-12-02T10:24:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
2064.5,2025-12-02T10:24:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,collection2,,,,SCREW,4,6.0
2070.5,2025-12-02T10:30:30+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,collection2,,,,SCREW,4,6.0
2070.5,2025-12-02T10:30:30+00:00,LOCO_01,LOCO_COUPLING_STARTED,collection2,,,,SCREW,4,2.0
2072.5,2025-12-02T10:32:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,collection2,,,,SCREW,4,2.0
2072.5,2025-12-02T10:32:30+00:00,LOCO_01,SHUNTING_PREP,collection2,,,,,4,1.0
2073.5,2025-12-02T10:33:30+00:00,LOCO_01,MOVING,retrofit,collection2,retrofit,,,0,60.0
2133.5,2025-12-02T11:33:30+00:00,LOCO_01,LOCO_DECOUPLING_STARTED,retrofit,,,,SCREW,4,3.0
2136.5,2025-12-02T11:36:30+00:00,LOCO_01,LOCO_DECOUPLING_COMPLETED,retrofit,,,,SCREW,4,3.0
2136.5,2025-12-02T11:36:30+00:00,LOCO_01,RAKE_DECOUPLING_STARTED,retrofit,,,,SCREW,4,9.0
2145.5,2025-12-02T11:45:30+00:00,LOCO_01,RAKE_DECOUPLING_COMPLETED,retrofit,,,,SCREW,4,9.0
2154.5,2025-12-02T11:54:30+00:00,LOCO_01,MOVING,track_19,retrofit,track_19,,,0,5.0
2159.5,2025-12-02T11:59:30+00:00,LOCO_01,PARKING,,,,,,0,0.0
2159.5,2025-12-02T11:59:30+00:00,LOCO_01,MOVING,WS_02,track_19,WS_02,,,0,5.0
2164.5,2025-12-02T12:04:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2165.0,2025-12-02T12:05:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2165.0,2025-12-02T12:05:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,WS_02,,,,DAC,2,0.5
2165.5,2025-12-02T12:05:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,WS_02,,,,DAC,2,0.5
2165.5,2025-12-02T12:05:30+00:00,LOCO_01,SHUNTING_PREP,WS_02,,,,,2,1.0
2166.5,2025-12-02T12:06:30+00:00,LOCO_01,MOVING,retrofitted,WS_02,retrofitted,,,0,5.0
2171.5,2025-12-02T12:11:30+00:00,LOCO_01,MOVING,track_19,retrofitted,track_19,,,0,5.0
2176.5,2025-12-02T12:16:30+00:00,LOCO_01,ALLOCATED,,,,batch_transport,,0,0.0
2176.5,2025-12-02T12:16:30+00:00,LOCO_01,MOVING,retrofitted,track_19,retrofitted,,,0,5.0
2181.5,2025-12-02T12:21:30+00:00,LOCO_01,RAKE_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
2182.0,2025-12-02T12:22:00+00:00,LOCO_01,RAKE_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
2182.0,2025-12-02T12:22:00+00:00,LOCO_01,LOCO_COUPLING_STARTED,retrofitted,,,,DAC,2,0.5
2182.5,2025-12-02T12:22:30+00:00,LOCO_01,LOCO_COUPLING_COMPLETED,retrofitted,,,,DAC,2,0.5
